error, MotorOutput (kP * error), Distance, kP, SetPoint, 
, 1.674288594134925, 0.11720020158944476, 8.325711405865075, 0.07, 10.0, 
, 1.6490904030592581, 0.11543632821414808, 8.350909596940742, 0.07, 10.0, 
, 1.6490904030592581, 0.11543632821414808, 8.350909596940742, 0.07, 10.0, 
, 1.6227468396619678, 0.11359227877633775, 8.377253160338032, 0.07, 10.0, 
, 1.6227468396619678, 0.11359227877633775, 8.377253160338032, 0.07, 10.0, 
, 1.6227468396619678, 0.11359227877633775, 8.377253160338032, 0.07, 10.0, 
, 1.599075811681793, 0.11193530681772551, 8.400924188318207, 0.07, 10.0, 
, 1.599075811681793, 0.11193530681772551, 8.400924188318207, 0.07, 10.0, 
, 1.599075811681793, 0.11193530681772551, 8.400924188318207, 0.07, 10.0, 
, 1.573877620606126, 0.11017143344242883, 8.426122379393874, 0.07, 10.0, 
, 1.573877620606126, 0.11017143344242883, 8.426122379393874, 0.07, 10.0, 
, 1.549443011078207, 0.1084610107754745, 8.450556988921793, 0.07, 10.0, 
, 1.549443011078207, 0.1084610107754745, 8.450556988921793, 0.07, 10.0, 
, 1.525771983098032, 0.10680403881686226, 8.474228016901968, 0.07, 10.0, 
, 1.525771983098032, 0.10680403881686226, 8.474228016901968, 0.07, 10.0, 
, 1.525771983098032, 0.10680403881686226, 8.474228016901968, 0.07, 10.0, 
, 1.5021009551178608, 0.10514706685825026, 8.49789904488214, 0.07, 10.0, 
, 1.5021009551178608, 0.10514706685825026, 8.49789904488214, 0.07, 10.0, 
, 1.5021009551178608, 0.10514706685825026, 8.49789904488214, 0.07, 10.0, 
, 1.4780481363638138, 0.10346336954546698, 8.521951863636186, 0.07, 10.0, 
, 1.4780481363638138, 0.10346336954546698, 8.521951863636186, 0.07, 10.0, 
, 1.4566678530268824, 0.10196674971188177, 8.543332146973118, 0.07, 10.0, 
, 1.4566678530268824, 0.10196674971188177, 8.543332146973118, 0.07, 10.0, 
, 1.4566678530268824, 0.10196674971188177, 8.543332146973118, 0.07, 10.0, 
, 1.4333786158205832, 0.10033650310744084, 8.566621384179417, 0.07, 10.0, 
, 1.4333786158205832, 0.10033650310744084, 8.566621384179417, 0.07, 10.0, 
, 1.4127619140313996, 0.09889333398219798, 8.5872380859686, 0.07, 10.0, 
, 1.4127619140313996, 0.09889333398219798, 8.5872380859686, 0.07, 10.0, 
, 1.4127619140313996, 0.09889333398219798, 8.5872380859686, 0.07, 10.0, 
, 1.3917634214683439, 0.09742343950278408, 8.608236578531656, 0.07, 10.0, 
, 1.3917634214683439, 0.09742343950278408, 8.608236578531656, 0.07, 10.0, 
, 1.3715285104530324, 0.09600699573171227, 8.628471489546968, 0.07, 10.0, 
, 1.3715285104530324, 0.09600699573171227, 8.628471489546968, 0.07, 10.0, 
, 1.3715285104530324, 0.09600699573171227, 8.628471489546968, 0.07, 10.0, 
, 1.3512935994377244, 0.09459055196064071, 8.648706400562276, 0.07, 10.0, 
, 1.3512935994377244, 0.09459055196064071, 8.648706400562276, 0.07, 10.0, 
, 1.3318222699701625, 0.09322755889791139, 8.668177730029837, 0.07, 10.0, 
, 1.3318222699701625, 0.09322755889791139, 8.668177730029837, 0.07, 10.0, 
, 1.3318222699701625, 0.09322755889791139, 8.668177730029837, 0.07, 10.0, 
, 1.3127327312764745, 0.09189129118935323, 8.687267268723526, 0.07, 10.0, 
, 1.3127327312764745, 0.09189129118935323, 8.687267268723526, 0.07, 10.0, 
, 1.2936431925827865, 0.09055502348079507, 8.706356807417214, 0.07, 10.0, 
, 1.2936431925827865, 0.09055502348079507, 8.706356807417214, 0.07, 10.0, 
, 1.2840984232359425, 0.08988688962651598, 8.725064555337028, 0.07, 10.0, 
, 1.2749354446629724, 0.08924548112640808, 8.725064555337028, 0.07, 10.0, 
, 1.2749354446629724, 0.08924548112640808, 8.725064555337028, 0.07, 10.0, 
, 1.257754859838652, 0.08804284018870566, 8.742245140161348, 0.07, 10.0, 
, 1.257754859838652, 0.08804284018870566, 8.742245140161348, 0.07, 10.0, 
, 1.2493554628134298, 0.08745488239694009, 8.75064453718657, 0.07, 10.0, 
, 1.2405742750143336, 0.08684019925100336, 8.759425724985666, 0.07, 10.0, 
, 1.2405742750143336, 0.08684019925100336, 8.759425724985666, 0.07, 10.0, 
, 1.223775480963889, 0.08566428366747224, 8.776224519036111, 0.07, 10.0, 
, 1.223775480963889, 0.08566428366747224, 8.776224519036111, 0.07, 10.0, 
, 1.223775480963889, 0.08566428366747224, 8.776224519036111, 0.07, 10.0, 
, 1.2077402684611904, 0.08454181879228334, 8.79225973153881, 0.07, 10.0, 
, 1.2077402684611904, 0.08454181879228334, 8.79225973153881, 0.07, 10.0, 
, 1.1924686375062414, 0.08347280462543691, 8.807531362493759, 0.07, 10.0, 
, 1.1924686375062414, 0.08347280462543691, 8.807531362493759, 0.07, 10.0, 
, 1.1924686375062414, 0.08347280462543691, 8.807531362493759, 0.07, 10.0, 
, 1.1768152157774168, 0.08237706510441918, 8.823184784222583, 0.07, 10.0, 
, 1.1768152157774168, 0.08237706510441918, 8.823184784222583, 0.07, 10.0, 
, 1.16192537559634, 0.08133477629174381, 8.83807462440366, 0.07, 10.0, 
, 1.16192537559634, 0.08133477629174381, 8.83807462440366, 0.07, 10.0, 
, 1.16192537559634, 0.08133477629174381, 8.83807462440366, 0.07, 10.0, 
, 1.1462719538675152, 0.08023903677072608, 8.853728046132485, 0.07, 10.0, 
, 1.1462719538675152, 0.08023903677072608, 8.853728046132485, 0.07, 10.0, 
, 1.1321456952341862, 0.07925019866639305, 8.867854304765814, 0.07, 10.0, 
, 1.1321456952341862, 0.07925019866639305, 8.867854304765814, 0.07, 10.0, 
, 1.1321456952341862, 0.07925019866639305, 8.867854304765814, 0.07, 10.0, 
, 1.1180194366008571, 0.07826136056206001, 8.881980563399143, 0.07, 10.0, 
, 1.1180194366008571, 0.07826136056206001, 8.881980563399143, 0.07, 10.0, 
, 1.103893177967528, 0.07727252245772698, 8.896106822032472, 0.07, 10.0, 
, 1.103893177967528, 0.07727252245772698, 8.896106822032472, 0.07, 10.0, 
, 1.103893177967528, 0.07727252245772698, 8.896106822032472, 0.07, 10.0, 
, 1.089766919334199, 0.07628368435339394, 8.910233080665801, 0.07, 10.0, 
, 1.089766919334199, 0.07628368435339394, 8.910233080665801, 0.07, 10.0, 
, 1.07564066070087, 0.07529484624906091, 8.92435933929913, 0.07, 10.0, 
, 1.07564066070087, 0.07529484624906091, 8.92435933929913, 0.07, 10.0, 
